,Sample ID,Country,State,Latitude,Longitude,Analysis Method,CollDate,LandCover1,LandCover2,Soil/Rock Type,Depth (cm),Ag (mg/kg),Al (mg/kg),As (mg/kg),Ba (mg/kg),Be (mg/kg),Ca (mg/kg),Cd (mg/kg),Ce (mg/kg),Co (mg/kg),Cr (mg/kg),Cs(mg/kg),Cu (mg/kg),Fe (mg/kg),Ga (mg/kg),Hg (mg/kg),In (mg/kg),K (mg/kg),La (mg/kg),Li (mg/kg),Mg (mg/kg),Mn (mg/kg),Mo (mg/kg),Na (mg/kg),Nb (mg/kg),Ni (mg/kg),P (mg/kg),Pb (mg/kg),Rb (mg/kg),S (mg/kg),Sb (mg/kg),Sc (mg/kg) ,Se (mg/kg),Sn (mg/kg),Sr (mg/kg),Te (mg/kg),Th (mg/kg),Ti (mg/kg),Tl (mg/kg),U (mg/kg),V (mg/kg),W (mg/kg),Y (mg/kg),Zn (mg/kg),NOTES,LINK TO SOURCE
67,s_IL-17-13 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,,,,,20.4,,,0.22,,,,,,,7.97,,,,,,21.2,,,0.47,5.03,,,,,,107,,1.36,,,0.58,,,4.6,,,
68,s_IL-17-14 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,97.0,,,,26.7,,,0.02,,,,,,,10.2,,,,,,27,,,0.53,0.68,,,,,,128,,0.78,,,0.18,,,4.96,,,
69,s_IL-17-18 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,63.0,,,,7.92,,,0.03,,,,,,,4.27,,,,,,4.09,,,0.65,0.76,,,,,,70.2,,0.79,,,0.2,,,2.5,,,
70,s_INT-15-1 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,98.0,,,,2.03,,,0.01,,,,,,,1.86,,,,,,0.26,,,0.96,0.23,,,,,,32.6,,0.57,,,0.16,,,2.5,,,
71,s_INT-17-1 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,38.0,,,,7.9,,,0.02,,,,,,,3.08,,,,,,19.7,,,0.52,1.21,,,,,,82.4,,0.34,,,0.08,,,2.5,,,
72,s_INT-17-6 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,37.0,,,,4.83,,,0.03,,,,,,,1.91,,,,,,13.1,,,0.6,0.67,,,,,,44.7,,0.11,,,0.03,,,2.5,,,
73,s_INT-17-7 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,108.0,,,,12.8,,,0.03,,,,,,,5.93,,,,,,10.2,,,3.12,0.81,,,,,,92,,1.07,,,0.34,,,2.68,,,
74,s_INT-17-12 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,,,,,14.6,,,0.21,,,,,,,5.53,,,,,,21.1,,,0.62,4.67,,,,,,83.7,,1.1,,,0.18,,,3.72,,,
75,s_INT-17-13 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,31.0,,,,11.3,,,0.02,,,,,,,5.97,,,,,,7.38,,,0.8,0.82,,,,,,110,,0.57,,,0.23,,,2.88,,,
76,s_INT-14-7 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, GARNET, XENOLITH [20273]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,s_IL-17-14 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,s_INT-17-1 [20273],TUAREG SHIELD / HOGGAR (AHAGGAR) SWELL / ALGERIA / IN TERIA VOLCANIC FIELD,,26.92,9.37,,,,,"PERIDOTITE, SPINEL, XENOLITH [20273]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,s_14PSS-X01 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / PANSHISHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,s_14TS-X02 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / TASHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81,s_14TS-X04 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / TASHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,s_14TS-X03 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / TASHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
83,s_14PSS-X02 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / PANSHISHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
84,s_14TS-X01 [20311],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / ZHEJIANG PROVINCE / TASHAN,,32,119,,,,,"PERIDOTITE, XENOLITH [20311]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
85,s_CH1 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"LES CHAMPS, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,14.3,,,,3.141,,,0.0074,,,,,,,2.29,,,,,,0.37,,,0.27,1.81,,,25,,,,,0.22,,,0.117,,,1.5,,,
86,s_CH2 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"LES CHAMPS, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,23.3,,,,7.22,,,0.0113,,,,,,,3.39,,,,,,1.83,,,0.32,3.1,,,38,,,,,0.35,,,0.138,,,1.75,,,
87,s_CH3 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"LES CHAMPS, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,13.2,,,,2.883,,,0.0091,,,,,,,2.27,,,,,,0.19,,,0.2,1.98,,,16,,,,,0.28,,,0.157,,,1.67,,,
88,s_CH5 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"LES CHAMPS, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,13.2,,,,2.362,,,0.013,,,,,,,1.56,,,,,,0.28,,,0.31,2.45,,,15,,,,,0.28,,,0.159,,,1.83,,,
89,s_FR1 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"FRAISSE, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,0.5,,,,0.159,,,0.0084,,,,,,,0.12,,,,,,0.06,,,0.18,0.39,,,3,,,,,0.04,,,0.034,,,0.94,,,
90,s_FR2 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"FRAISSE, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,3.2,,,,0.672,,,0.0089,,,,,,,0.45,,,,,,0.75,,,0.19,0.56,,,2,,,,,0.15,,,0.055,,,0.53,,,
91,s_FR3 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"FRAISSE, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,1.0,,,,0.189,,,0.0081,,,,,,,0.16,,,,,,0.13,,,0.18,0.36,,,2,,,,,0.05,,,0.042,,,0.19,,,
92,s_FR9 [18618],EUROPEAN OROGENIC BELT - CENOZOIC/QUATERNARY / FRANCE / FRENCH MASSIF CENTRAL,"FRAISSE, FOREZ",45.72,4.02,,,,,"PERIDOTITE, XENOLITH [18618]",,,,,3.0,,,,0.445,,,0.0114,,,,,,,0.4,,,,,,0.4,,,0.14,0.92,,,4,,,,,0.06,,,0.043,,,0.21,,,
93,s_GJZ22 [18609],CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / YUNNAN PROVINCE / GAOJIACUN INTRUSION,YANBIAN AREA,27,101.5,,,,,"PERIDOTITE, CLINOPYROXENE [18609]",,,,,6.17,,,,0.96,,3016.0,0.035,,,,,,,0.334,,,,,,0.06,590.0,,,0.5,,,,,,48.2,,0.036,,,0.015,,,1.44,,,
94,s_GJZ30 [18609],CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / YUNNAN PROVINCE / GAOJIACUN INTRUSION,YANBIAN AREA,27,101.5,,,,,"PERIDOTITE, CLINOPYROXENE, XENOLITH [18609]",,,,,7.34,,,,0.785,,3532.0,0.026,,,,,,,0.288,,,,,,0.055,687.0,,,0.581,,,,,,16.3,,0.02,,,0.012,,,0.908,,,
95,s_GJZ38 [18609],CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / YUNNAN PROVINCE / GAOJIACUN INTRUSION,YANBIAN AREA,27,101.5,,,,,"PERIDOTITE, PYROXENE-HORNBLENDE [18609]",,,,,43.1,,,,3.06,,2138.0,0.056,,,,,,,1.1,,,,,,0.429,677.0,,,0.985,,,,,,115,,0.084,,,0.026,,,2.82,,,
96,s_GJZ41 [18609],CENTRAL ASIAN FOLDBELT - PROTEROZOIC / CHINA - PROTEROZOIC / YUNNAN PROVINCE / GAOJIACUN INTRUSION,YANBIAN AREA,27,101.5,,,,,"PERIDOTITE, PYROXENE-HORNBLENDE [18609]",,,,,32.6,,,,2.77,,2073.0,0.039,,,,,,,1.03,,,,,,0.393,810.0,,,0.372,,,,,,125,,0.041,,,0.027,,,2.14,,,
97,s_FRB1353 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,10.0,,,,,92.0,2857.0,,,,,,,,,,,,,,,2219.0,,,0,,,6,,,7,,,,,,3.5,,,,,
98,s_PHN5236 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,45.0,,,,,,2671.0,,,,,,,,,,,,,,,2057.0,,,7,,,,,,8,,,,,,34.0,,,,,
99,s_PHN5244 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,191.0,,,,,,2128.0,,,,,,,,,,,,,,,2332.0,,,13,,,,,,39,,,,,,61.0,,1,,,
100,s_PHN5245 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,14.0,,,,,,2484.0,,,,,,,,,,,,,,,2391.0,,,6,,,,,,4,,,,,,29.0,,0,,,
101,s_PHN5248 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,2.0,,,,,,2112.0,,,,,,,,,,,,,,,2294.0,,,0,,,,,,5,,,,,,0.0,,2,,,
102,s_PHN4531 [17444],KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE,KIMBERLEY PIPE,-28.741,24.764,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,45.0,,,,,,3092.0,,,,,,,,,,,,,,,2121.0,,,4,,,,,,21,,,,,19,26.0,,1,,,
103,s_FRB1419 [17444],KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE,KIMBERLEY PIPE,-28.741,24.764,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,21.0,,,,,101.0,2536.0,,,,,,,,,,,,,,,2034.0,,,2,,,6,,,14,,,,,7,31.0,,0.1,,,
104,s_FRB1434 [17444],KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE,KIMBERLEY PIPE,-28.741,24.764,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,27.0,,,,,95.0,2962.0,,,,,,,,,,,,,,,1811.0,,,1,,,7,,,17,,,,,3,29.0,,0,,,
105,s_FRB1435 [17444],KAAPVAAL CRATON / SOUTH AFRICA / KIMBERLEY KIMBERLITE PROVINCE / KIMBERLEY KIMBERLITE,KIMBERLEY PIPE,-28.741,24.764,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,14.0,,,,,103.0,2494.0,,,,,,,,,,,,,,,2058.0,,,1,,,6,,,19,,,,,27,22.0,,0,,,
106,s_PHN4258 [17444],KAAPVAAL CRATON / LESOTHO / LETSENG-LA TERAI KIMBERLITE PROVINCE / LETSENG KIMBERLITE,,-29.00359,28.86751,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,21.0,,,,,,2413.0,,,,,,,,,,,,,,,2330.0,,,1,,,,,,11,,,,,10,20.0,,7,,,
107,s_PHN5232 [17444],KAAPVAAL CRATON / SOUTH AFRICA / PREMIER KIMBERLITE CLUSTER / PREMIER KIMBERLITE,PREMIER MINE,-25.674,28.15,,,,,"PERIDOTITE, SPINEL, XENOLITH [17444]",,,,,75.0,,,,,,3187.0,,,,,,,,,,,,,,,2166.0,,,9,,,,,,20,,,,,6,33.0,,0,,,
108,s_AS37 [19172],APENNINIC-MAGHREBIDES CHAIN / MAGHREBIDES / ALGERIA / EDOUGH MASSIF,CAP DE GARDE AREA,36.97,7.79,,,,,PERIDOTITE [19172],,,,,,,,,0.63,,,,,,,,,,0.735,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,s_PSS9 [18841],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE / PANSHISHAN,,32.4781,118.7209,,,,,"PERIDOTITE, XENOLITH [18841]",,,,,,,,,,,2522.0,,11.0,,6,,,,,,,,,,,2173.0,,,,,,,,,6,,,,,,51.0,,,43.0,,
110,s_PSS12A [18841],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE / PANSHISHAN,,32.4781,118.7209,,,,,"PERIDOTITE, XENOLITH [18841]",,,,,,,,,,,2851.0,,23.0,,6,,,,,,,,,,,1922.0,,,,,,,,,12,,,,,,79.0,,,49.0,,
111,s_PSS12B [18841],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE / PANSHISHAN,,32.4781,118.7209,,,,,"PERIDOTITE, XENOLITH [18841]",,,,,,,,,,,2920.0,,25.0,,5,,,,,,,,,,,1950.0,,,,,,,,,11,,,,,,76.0,,,51.0,,
112,s_PSS21 [18841],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE / PANSHISHAN,,32.4781,118.7209,,,,,"PERIDOTITE, XENOLITH [18841]",,,,,,,,,,,2722.0,,19.0,,7,,,,,,,,,,,2071.0,,,,,,,,,11,,,,,,66.0,,,50.0,,
113,s_PSS23 [18841],CENTRAL ASIAN FOLDBELT - CENOZOIC/QUATERNARY / CHINA - CENOZOIC/QUATERNARY / JIANGSU PROVINCE / PANSHISHAN,,32.4781,118.7209,,,,,"PERIDOTITE, XENOLITH [18841]",,,,,,,,,,,3725.0,,3.0,,11,,,,,,,,,,,2266.0,,,,,,,,,14,,,,,,44.0,,,52.0,,
114,s_6 [16888],WYOMING CRATON / MONTANA / MISSOURI BREAKS / HAYSTACK BUTTE,,45.68,-107.44,,,,,"PERIDOTITE, MONTICELLITE [16888]",,,,,,,,,396,78.2,1140.0,2.1,,,,,,,222,,,,,,187,,,,84,,,22,,,1000,,30.1,,,3.8,,,,,,
115,s_8 [16888],WYOMING CRATON / MONTANA / MISSOURI BREAKS / LONE TREE RIDGE DIATREME,,47.83,-109.22,,,,,"PERIDOTITE, MONTICELLITE [16888]",,,,,,,,,209,72.9,1140.0,1.7,,,,,,,122,,,,,,163,800.0,,,106,,,20.4,,,1520,,17.3,,,2.6,,,,105.0,,
116,s_9 [16888],WYOMING CRATON / MONTANA / MISSOURI BREAKS / MACDOUGAL SPRINGS DIATREME,,47,-109,,,,,"PERIDOTITE, MICA [16888]",,,,,,,,,211,96.6,1780.0,2.3,,,,,,,123,,,,,,110,1100.0,,,111,,1.4,16.8,,,2170,,20,,,2.4,,,,85.0,,
117,s_12 [16888],WYOMING CRATON / MONTANA / MISSOURI BREAKS / GOLD BUTTE,,47,-109,,,,,"PERIDOTITE, MICA [16888]",,,,,,,,,18.4,68.3,528.0,2.1,,,,,,,130,,,,,,221,420.0,,,76,,0.7,17.7,,,0.17,,27.9,,,4.9,,,,,,
118,s_CT8X [18815],MIDCONTINENT US KIMBERLITE-CARBONATITE PROVINCE / MONTANA / CRAZY MOUNTAINS,,46,-110,,,,,"PERIDOTITE, XENOLITH [18815]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183,,,,,,,,,,,
119,s_HB01 [18816],WYOMING CRATON / MONTANA / MISSOURI BREAKS / HAYSTACK BUTTE,,45.68,-107.44,,,,,"PERIDOTITE, MONTICELLITE [18816]",,,,,,,,,,76.0,1125.0,,82.0,,,,,,,40,,,,,172,636.0,,,120,,,28,,,1312,,18,,,,66.0,,22,88.0,,
120,s_PR9 [20604],ALPS_SARDINIA_CORSICA / SOUTHERN ALPS / LOMBARDY / SONDALO GABBROIC COMPLEX,,46.3,10.3,,,,,"PERIDOTITE, XENOLITH [20604]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
121,s_LB-7 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
122,s_LB-8 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
123,s_LB-18 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124,s_LB-19-R [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
125,s_LB-22 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
126,s_LB-23 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
127,s_LB-26 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
128,s_LB-32 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129,s_LB-33 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130,s_LB-36 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
131,s_LB-39 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
132,s_LB-40 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
133,s_LB-54 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134,s_LB-55 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,s_LB-60 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
136,s_LB-61 [16954],EAST AFRICAN RIFT / KENYA RIFT (EASTERN EAST AFRICAN RIFT) / SOUTHERN KENYA RIFT / LABAIT,,-4.57,35.43,,,,,"PERIDOTITE, XENOLITH [16954]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137,s_SZT 1018 [18724],CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA,,46.88,17.57,,,,,"PERIDOTITE, XENOLITH [18724]",,,,,6.07,,,,0.79,,,0.01,,,,,,,0.5,,,,,,0.96,,,0.12,0.14,,,,,,6.79,,0.08,,,0.01,,,0.34,,,
138,s_SZT 1023 [18724],CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA,,46.88,17.57,,,,,"PERIDOTITE, XENOLITH [18724]",,,,,13.67,,,,2.69,,,0.01,,,,,,,1.06,,,,,,0.8,,,0.13,0.41,,,,,,14.43,,0.17,,,0.04,,,1.35,,,
139,s_SZT 1026 [18724],CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA,,46.88,17.57,,,,,"PERIDOTITE, XENOLITH [18724]",,,,,29.13,,,,3.29,,,0.02,,,,,,,1.3,,,,,,1.74,,,0.33,0.88,,,,,,31.85,,0.16,,,0.11,,,1.99,,,
140,s_SZT 1029 [18724],CARPATHIAN BELT AND PANNONIAN BASIN / EASTERN ALPINE-WESTERN CARPATHIAN-NORTHERN PANNONI / BAKONY-BALATON HIGHLANDS / SZENTBEKKALLA,,46.88,17.57,,,,,"PERIDOTITE, XENOLITH [18724]",,,,,8.31,,,,1.02,,,0.01,,,,,,,0.43,,,,,,1.09,,,0.08,0.31,,,,,,7.12,,0.09,,,0.01,,,0.35,,,
